user_id,audio_1,audio_2,rt,StimID,Category,Species,Trait,AnimalStrength,correct,GoodAudio,BadAudio,date,musicEnjoy,musicListen,gender,age,country,language,musicSkill,musicMakeTime,musicLessons,musicListenTime,education,expert,lessonsPeers,musicTheory,income
7936,animalSounds_025,animalSounds_026,678,m,Insect,Pacific field cricket,Complexity,80,1,animalSounds_025,animalSounds_026,12/12/2023 3:08,1000,570,Male,23,United States,English,I have no skill at all,No time at all,No,31-60 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$40,000 to $49,999"
7936,animalSounds_073,animalSounds_072,712,mmm,Frog,Green tree frog,Rate,77,1,animalSounds_073,animalSounds_072,12/12/2023 3:08,1000,570,Male,23,United States,English,I have no skill at all,No time at all,No,31-60 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$40,000 to $49,999"
7936,animalSounds_076,animalSounds_077,766,qqq,Mammal,Gelada,Complexity,55,1,animalSounds_076,animalSounds_077,12/12/2023 3:08,1000,570,Male,23,United States,English,I have no skill at all,No time at all,No,31-60 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$40,000 to $49,999"
7936,animalSounds_067,animalSounds_064,621,fff,Bird,Zebra finch,Development,70,0,animalSounds_067,animalSounds_064,12/12/2023 3:08,1000,570,Male,23,United States,English,I have no skill at all,No time at all,No,31-60 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$40,000 to $49,999"
7936,animalSounds_035,animalSounds_036,2467,z,Frog,Colorado dwarf frog,Adornment,75,1,animalSounds_035,animalSounds_036,12/12/2023 3:08,1000,570,Male,23,United States,English,I have no skill at all,No time at all,No,31-60 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$40,000 to $49,999"
7936,animalSounds_003,animalSounds_004,517,b,Insect,Pacific field cricket,Complexity,80,1,animalSounds_003,animalSounds_004,12/12/2023 3:08,1000,570,Male,23,United States,English,I have no skill at all,No time at all,No,31-60 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$40,000 to $49,999"
7936,animalSounds_028,animalSounds_029,1582,r,Frog,Tungara frog,Individuals,75,0,animalSounds_028,animalSounds_029,12/12/2023 3:08,1000,570,Male,23,United States,English,I have no skill at all,No time at all,No,31-60 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$40,000 to $49,999"
7941,animalSounds_003,animalSounds_004,1042,b,Insect,Pacific field cricket,Complexity,80,1,animalSounds_003,animalSounds_004,12/12/2023 5:16,939,721,Male,18,Canada,English,I have no skill at all,11-15 minutes,No,2-4 hours,Completed high school<br>(secondary school),1,NA,NA,NA
7941,animalSounds_148,animalSounds_149,1444,fgh,Bird,Swamp sparrow,Development,64,0,animalSounds_148,animalSounds_149,12/12/2023 5:16,939,721,Male,18,Canada,English,I have no skill at all,11-15 minutes,No,2-4 hours,Completed high school<br>(secondary school),1,NA,NA,NA
7941,animalSounds_124,animalSounds_125,815,st,Mammal,Singing mouse,Rate,78,0,animalSounds_124,animalSounds_125,12/12/2023 5:16,939,721,Male,18,Canada,English,I have no skill at all,11-15 minutes,No,2-4 hours,Completed high school<br>(secondary school),1,NA,NA,NA
7946,animalSounds_025,animalSounds_026,392,m,Insect,Pacific field cricket,Complexity,80,1,animalSounds_025,animalSounds_026,12/12/2023 7:11,1000,748,Female,27,United States,English,I'm a novice,1-2 hours,No,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$50,000 to $74,999"
7946,animalSounds_098,animalSounds_099,12275,bc,Mammal,Gelada,Complexity,55,1,animalSounds_098,animalSounds_099,12/12/2023 7:11,1000,748,Female,27,United States,English,I'm a novice,1-2 hours,No,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$50,000 to $74,999"
7946,animalSounds_019,animalSounds_020,1292,j,Insect,Pacific field cricket,Complexity,80,1,animalSounds_019,animalSounds_020,12/12/2023 7:11,1000,748,Female,27,United States,English,I'm a novice,1-2 hours,No,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$50,000 to $74,999"
7946,animalSounds_115,animalSounds_113,9208,lm,Bird,Canary,Adornment,90,1,animalSounds_115,animalSounds_113,12/12/2023 7:11,1000,748,Female,27,United States,English,I'm a novice,1-2 hours,No,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$50,000 to $74,999"
7946,animalSounds_162,animalSounds_177,2673,vwx,Bird,Song sparrow,Individuals,69,0,animalSounds_162,animalSounds_177,12/12/2023 7:11,1000,748,Female,27,United States,English,I'm a novice,1-2 hours,No,More than 4 hours,Completed undergrad degree<br>(~3-5 years higher education),1,NA,NA,"$50,000 to $74,999"
7949,animalSounds_102,animalSounds_103,1797,de,Mammal,Gelada,Complexity,55,0,animalSounds_102,animalSounds_103,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7949,animalSounds_019,animalSounds_020,625,j,Insect,Pacific field cricket,Complexity,80,1,animalSounds_019,animalSounds_020,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7949,animalSounds_035,animalSounds_036,522,z,Frog,Colorado dwarf frog,Adornment,75,0,animalSounds_035,animalSounds_036,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7949,animalSounds_065,animalSounds_066,419,aaa,Bird,Zebra finch,Development,70,0,animalSounds_065,animalSounds_066,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7949,animalSounds_023,animalSounds_024,514,l,Insect,Pacific field cricket,Complexity,80,1,animalSounds_023,animalSounds_024,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7949,animalSounds_021,animalSounds_022,495,k,Insect,Pacific field cricket,Complexity,80,1,animalSounds_021,animalSounds_022,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7949,animalSounds_067,animalSounds_064,535,fff,Bird,Zebra finch,Development,70,0,animalSounds_067,animalSounds_064,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7949,animalSounds_035,animalSounds_036,621,z,Frog,Colorado dwarf frog,Adornment,75,0,animalSounds_035,animalSounds_036,12/12/2023 10:15,1000,729,Female,23,Canada,English,I have some skill,6-10 minutes,Yes,More than 4 hours,Some undergrad<br>(higher education),1,They were a lot better than me,NA,NA
7963,animalSounds_080,animalSounds_081,2160,sss,Mammal,Gelada,Complexity,55,0,animalSounds_080,animalSounds_081,12/12/2023 18:46,500,500,Male,18,Ireland,English,I have no skill at all,No time at all,No,No time at all,Completed high school<br>(secondary school),1,NA,NA,NA
7963,animalSounds_084,animalSounds_085,349,uuu,Mammal,Gelada,Complexity,55,1,animalSounds_084,animalSounds_085,12/12/2023 18:46,500,500,Male,18,Ireland,English,I have no skill at all,No time at all,No,No time at all,Completed high school<br>(secondary school),1,NA,NA,NA
7963,animalSounds_108,animalSounds_109,1534,gh,Mammal,Gelada,Complexity,55,1,animalSounds_108,animalSounds_109,12/12/2023 18:46,500,500,Male,18,Ireland,English,I have no skill at all,No time at all,No,No time at all,Completed high school<br>(secondary school),1,NA,NA,NA
7967,animalSounds_168,animalSounds_178,956,yza,Bird,Song sparrow,Individuals,69,1,animalSounds_168,animalSounds_178,12/12/2023 20:49,1000,732,Male,24,Russia,Russian,I have no skill at all,No time at all,No,More than 4 hours,Completed graduate school,1,NA,NA,NA
7967,animalSounds_088,animalSounds_089,8222,www,Mammal,Gelada,Complexity,55,1,animalSounds_088,animalSounds_089,12/12/2023 20:49,1000,732,Male,24,Russia,Russian,I have no skill at all,No time at all,No,More than 4 hours,Completed graduate school,1,NA,NA,NA
7967,animalSounds_088,animalSounds_089,719,www,Mammal,Gelada,Complexity,55,1,animalSounds_088,animalSounds_089,12/12/2023 20:49,1000,732,Male,24,Russia,Russian,I have no skill at all,No time at all,No,More than 4 hours,Completed graduate school,1,NA,NA,NA
7967,animalSounds_138,animalSounds_139,366,abc,Bird,Swamp sparrow,Development,64,1,animalSounds_138,animalSounds_139,12/12/2023 20:49,1000,732,Male,24,Russia,Russian,I have no skill at all,No time at all,No,More than 4 hours,Completed graduate school,1,NA,NA,NA
7967,animalSounds_019,animalSounds_020,728,j,Insect,Pacific field cricket,Complexity,80,0,animalSounds_019,animalSounds_020,12/12/2023 20:49,1000,732,Male,24,Russia,Russian,I have no skill at all,No time at all,No,More than 4 hours,Completed graduate school,1,NA,NA,NA
7973,animalSounds_053,animalSounds_054,576,uu,Bird,Zebra finch,Individuals,57,0,animalSounds_053,animalSounds_054,12/13/2023 4:38,1000,645,Male,20,Mexico,Spanish,I have no skill at all,No time at all,Yes,16-30 minutes,Completed graduate school,1,They were a lot better than me,NA,NA
7973,animalSounds_098,animalSounds_099,566,bc,Mammal,Gelada,Complexity,55,1,animalSounds_098,animalSounds_099,12/13/2023 4:38,1000,645,Male,20,Mexico,Spanish,I have no skill at all,No time at all,Yes,16-30 minutes,Completed graduate school,1,They were a lot better than me,NA,NA
7973,animalSounds_034,animalSounds_033,1161,y,Frog,Tungara frog,Adornment,55,1,animalSounds_034,animalSounds_033,12/13/2023 4:38,1000,645,Male,20,Mexico,Spanish,I have no skill at all,No time at all,Yes,16-30 minutes,Completed graduate school,1,They were a lot better than me,NA,NA
7974,animalSounds_021,animalSounds_022,1114,k,Insect,Pacific field cricket,Complexity,80,1,animalSounds_021,animalSounds_022,12/13/2023 5:11,770,500,Female,28,Canada,English,I have some skill,No time at all,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,NA
7974,animalSounds_028,animalSounds_029,5835,r,Frog,Tungara frog,Individuals,75,0,animalSounds_028,animalSounds_029,12/13/2023 5:11,770,500,Female,28,Canada,English,I have some skill,No time at all,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,NA
7974,animalSounds_057,animalSounds_058,551,ww,Bird,Zebra finch,Context,71,0,animalSounds_057,animalSounds_058,12/13/2023 5:11,770,500,Female,28,Canada,English,I have some skill,No time at all,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,NA
7974,animalSounds_080,animalSounds_081,603,sss,Mammal,Gelada,Complexity,55,0,animalSounds_080,animalSounds_081,12/13/2023 5:11,770,500,Female,28,Canada,English,I have some skill,No time at all,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,NA
7974,animalSounds_102,animalSounds_103,854,de,Mammal,Gelada,Complexity,55,0,animalSounds_102,animalSounds_103,12/13/2023 5:11,770,500,Female,28,Canada,English,I have some skill,No time at all,Yes,1-2 hours,Some graduate school,1,I was a little better than them,NA,NA
7976,animalSounds_025,animalSounds_026,822,m,Insect,Pacific field cricket,Complexity,80,1,animalSounds_025,animalSounds_026,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_027,animalSounds_029,1759,p,Frog,Tungara frog,Individuals,80,1,animalSounds_027,animalSounds_029,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_001,animalSounds_002,797,a,Bird,Zebra finch,Manipulated,74,0,animalSounds_001,animalSounds_002,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_027,animalSounds_030,1471,q,Frog,Tungara frog,Individuals,85,1,animalSounds_027,animalSounds_030,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_126,animalSounds_127,837,tu,Mammal,Singing mouse,Rate,78,1,animalSounds_126,animalSounds_127,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_128,animalSounds_129,869,uv,Mammal,Singing mouse,Rate,78,0,animalSounds_128,animalSounds_129,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_028,animalSounds_030,1234,s,Frog,Tungara frog,Individuals,75,1,animalSounds_028,animalSounds_030,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_015,animalSounds_016,584,h,Insect,Bow-winged grasshopper,AmplitudeModulation,93,0,animalSounds_015,animalSounds_016,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7976,animalSounds_102,animalSounds_103,1386,de,Mammal,Gelada,Complexity,55,1,animalSounds_102,animalSounds_103,12/13/2023 5:35,1000,712,Female,28,United States,English,I have no skill at all,No time at all,Yes,6-10 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$75,000 to $99,999"
7986,animalSounds_168,animalSounds_169,663,pqr,Bird,Song sparrow,Individuals,82,0,animalSounds_168,animalSounds_169,12/13/2023 13:37,1000,677,Male,22,Morocco,Arabic,I'm a novice,No time at all,No,31-60 minutes,Some undergrad<br>(higher education),1,NA,NA,NA
7986,animalSounds_034,animalSounds_031,2133,x,Frog,Tungara frog,Adornment,76,1,animalSounds_034,animalSounds_031,12/13/2023 13:37,1000,677,Male,22,Morocco,Arabic,I'm a novice,No time at all,No,31-60 minutes,Some undergrad<br>(higher education),1,NA,NA,NA
7986,animalSounds_110,animalSounds_111,1433,hi,Mammal,Gelada,Complexity,55,0,animalSounds_110,animalSounds_111,12/13/2023 13:37,1000,677,Male,22,Morocco,Arabic,I'm a novice,No time at all,No,31-60 minutes,Some undergrad<br>(higher education),1,NA,NA,NA
7986,animalSounds_202,animalSounds_034,4624,bd,Frog,Tungara frog,Adornment,55,1,animalSounds_202,animalSounds_034,12/13/2023 13:37,1000,677,Male,22,Morocco,Arabic,I'm a novice,No time at all,No,31-60 minutes,Some undergrad<br>(higher education),1,NA,NA,NA
7986,animalSounds_009,animalSounds_010,5200,e,Frog,Cope gray treefrog,Rate,NA,1,animalSounds_009,animalSounds_010,12/13/2023 13:37,1000,677,Male,22,Morocco,Arabic,I'm a novice,No time at all,No,31-60 minutes,Some undergrad<br>(higher education),1,NA,NA,NA
7986,animalSounds_126,animalSounds_127,1005,tu,Mammal,Singing mouse,Rate,78,1,animalSounds_126,animalSounds_127,12/13/2023 13:37,1000,677,Male,22,Morocco,Arabic,I'm a novice,No time at all,No,31-60 minutes,Some undergrad<br>(higher education),1,NA,NA,NA
8005,animalSounds_094,animalSounds_095,864,zzz,Mammal,Gelada,Complexity,55,1,animalSounds_094,animalSounds_095,12/13/2023 19:39,1000,569,Male,18,United States,English,I have no skill at all,No time at all,No,More than 4 hours,Some undergrad<br>(higher education),1,NA,NA,I'd prefer not to say
8005,animalSounds_126,animalSounds_127,745,tu,Mammal,Singing mouse,Rate,78,1,animalSounds_126,animalSounds_127,12/13/2023 19:39,1000,569,Male,18,United States,English,I have no skill at all,No time at all,No,More than 4 hours,Some undergrad<br>(higher education),1,NA,NA,I'd prefer not to say
8005,animalSounds_146,animalSounds_147,2056,efg,Bird,Swamp sparrow,Development,64,0,animalSounds_146,animalSounds_147,12/13/2023 19:39,1000,569,Male,18,United States,English,I have no skill at all,No time at all,No,More than 4 hours,Some undergrad<br>(higher education),1,NA,NA,I'd prefer not to say
8005,animalSounds_015,animalSounds_016,1449,h,Insect,Bow-winged grasshopper,AmplitudeModulation,93,1,animalSounds_015,animalSounds_016,12/13/2023 19:39,1000,569,Male,18,United States,English,I have no skill at all,No time at all,No,More than 4 hours,Some undergrad<br>(higher education),1,NA,NA,I'd prefer not to say
8005,animalSounds_033,animalSounds_032,1490,u,Frog,Tungara frog,Adornment,NA,1,animalSounds_033,animalSounds_032,12/13/2023 19:39,1000,569,Male,18,United States,English,I have no skill at all,No time at all,No,More than 4 hours,Some undergrad<br>(higher education),1,NA,NA,I'd prefer not to say
8011,animalSounds_194,animalSounds_195,429,ap,Insect,Fruitfly,Rhythm,57,0,animalSounds_195,animalSounds_194,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_138,animalSounds_139,3903,abc,Bird,Swamp sparrow,Development,64,1,animalSounds_138,animalSounds_139,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_025,animalSounds_026,280,m,Insect,Pacific field cricket,Complexity,80,1,animalSounds_025,animalSounds_026,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_028,animalSounds_030,1381,s,Frog,Tungara frog,Individuals,75,1,animalSounds_028,animalSounds_030,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_112,animalSounds_114,3078,jk,Bird,Canary,Rate,75,1,animalSounds_112,animalSounds_114,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_033,animalSounds_032,722,u,Frog,Tungara frog,Adornment,NA,1,animalSounds_033,animalSounds_032,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_001,animalSounds_002,479,a,Bird,Zebra finch,Manipulated,74,1,animalSounds_001,animalSounds_002,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_067,animalSounds_064,330,fff,Bird,Zebra finch,Development,70,1,animalSounds_067,animalSounds_064,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_120,animalSounds_121,523,qr,Mammal,Singing mouse,Rate,78,1,animalSounds_120,animalSounds_121,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_204,animalSounds_031,524,bf,Frog,Tungara frog,Adornment,NA,1,animalSounds_204,animalSounds_031,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_164,animalSounds_152,3232,wxy,Bird,Song sparrow,Individuals,69,1,animalSounds_164,animalSounds_152,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_034,animalSounds_033,809,y,Frog,Tungara frog,Adornment,55,1,animalSounds_034,animalSounds_033,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_023,animalSounds_024,386,l,Insect,Pacific field cricket,Complexity,80,1,animalSounds_023,animalSounds_024,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_106,animalSounds_107,6839,fg,Mammal,Gelada,Complexity,55,0,animalSounds_106,animalSounds_107,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_011,animalSounds_012,700,f,Frog,Hourglass treefrog,Adornment,70,1,animalSounds_011,animalSounds_012,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_033,animalSounds_032,455,u,Frog,Tungara frog,Adornment,NA,1,animalSounds_033,animalSounds_032,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8011,animalSounds_028,animalSounds_030,471,s,Frog,Tungara frog,Individuals,75,1,animalSounds_028,animalSounds_030,12/13/2023 22:49,1000,832,Male,26,United States,English,I have a lot of skill,1-5 minutes,Yes,2-4 hours,Some undergrad<br>(higher education),1,They were a little better than me,NA,"Under $10,000"
8012,animalSounds_013,animalSounds_014,1480,g,Insect,Bow-winged grasshopper,Rate,71,0,animalSounds_013,animalSounds_014,12/13/2023 23:23,749,660,Male,43,United States,Nepalese,I have some skill,1-5 minutes,No,11-15 minutes,Some graduate school,1,NA,NA,"Over $150,000"
8012,animalSounds_090,animalSounds_091,804,xxx,Mammal,Gelada,Complexity,55,1,animalSounds_090,animalSounds_091,12/13/2023 23:23,749,660,Male,43,United States,Nepalese,I have some skill,1-5 minutes,No,11-15 minutes,Some graduate school,1,NA,NA,"Over $150,000"
8012,animalSounds_203,animalSounds_031,1524,be,Frog,Tungara frog,Adornment,65,1,animalSounds_203,animalSounds_031,12/13/2023 23:23,749,660,Male,43,United States,Nepalese,I have some skill,1-5 minutes,No,11-15 minutes,Some graduate school,1,NA,NA,"Over $150,000"
8012,animalSounds_080,animalSounds_081,602,sss,Mammal,Gelada,Complexity,55,0,animalSounds_080,animalSounds_081,12/13/2023 23:23,749,660,Male,43,United States,Nepalese,I have some skill,1-5 minutes,No,11-15 minutes,Some graduate school,1,NA,NA,"Over $150,000"
8012,animalSounds_013,animalSounds_014,755,g,Insect,Bow-winged grasshopper,Rate,71,0,animalSounds_013,animalSounds_014,12/13/2023 23:23,749,660,Male,43,United States,Nepalese,I have some skill,1-5 minutes,No,11-15 minutes,Some graduate school,1,NA,NA,"Over $150,000"
8016,animalSounds_100,animalSounds_101,6149,cd,Mammal,Gelada,Complexity,55,1,animalSounds_100,animalSounds_101,12/14/2023 4:01,881,728,Male,32,United States,English,I have some skill,11-15 minutes,Yes,1-5 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$50,000 to $74,999"
8016,animalSounds_100,animalSounds_101,1420,cd,Mammal,Gelada,Complexity,55,0,animalSounds_100,animalSounds_101,12/14/2023 4:01,881,728,Male,32,United States,English,I have some skill,11-15 minutes,Yes,1-5 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$50,000 to $74,999"
8016,animalSounds_194,animalSounds_195,745,ap,Insect,Fruitfly,Rhythm,57,0,animalSounds_195,animalSounds_194,12/14/2023 4:01,881,728,Male,32,United States,English,I have some skill,11-15 minutes,Yes,1-5 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$50,000 to $74,999"
8016,animalSounds_034,animalSounds_031,2504,x,Frog,Tungara frog,Adornment,76,0,animalSounds_034,animalSounds_031,12/14/2023 4:01,881,728,Male,32,United States,English,I have some skill,11-15 minutes,Yes,1-5 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$50,000 to $74,999"
8016,animalSounds_017,animalSounds_018,6462,i,Frog,Midwife toad,Frequency,72,0,animalSounds_017,animalSounds_018,12/14/2023 4:01,881,728,Male,32,United States,English,I have some skill,11-15 minutes,Yes,1-5 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$50,000 to $74,999"
8016,animalSounds_130,animalSounds_131,1283,vw,Mammal,Singing mouse,Rate,78,1,animalSounds_130,animalSounds_131,12/14/2023 4:01,881,728,Male,32,United States,English,I have some skill,11-15 minutes,Yes,1-5 minutes,Completed undergrad degree<br>(~3-5 years higher education),1,I was a little better than them,NA,"$50,000 to $74,999"
8017,animalSounds_011,animalSounds_012,4441,f,Frog,Hourglass treefrog,Adornment,70,1,animalSounds_011,animalSounds_012,12/14/2023 4:57,896,649,Male,22,United States,English,NA,NA,NA,NA,NA,1,NA,NA,NA
8017,animalSounds_015,animalSounds_016,267,h,Insect,Bow-winged grasshopper,AmplitudeModulation,93,1,animalSounds_015,animalSounds_016,12/14/2023 4:57,896,649,Male,22,United States,English,NA,NA,NA,NA,NA,1,NA,NA,NA
8024,animalSounds_028,animalSounds_030,1489,s,Frog,Tungara frog,Individuals,75,1,animalSounds_028,animalSounds_030,12/14/2023 12:12,1000,962,Female,20,The Netherlands,Italian,I have a lot of skill,31-60 minutes,Yes,More than 4 hours,Completed high school<br>(secondary school),1,I was a lot better than them,NA,NA
8024,animalSounds_027,animalSounds_030,1311,q,Frog,Tungara frog,Individuals,85,1,animalSounds_027,animalSounds_030,12/14/2023 12:12,1000,962,Female,20,The Netherlands,Italian,I have a lot of skill,31-60 minutes,Yes,More than 4 hours,Completed high school<br>(secondary school),1,I was a lot better than them,NA,NA
8024,animalSounds_025,animalSounds_026,594,m,Insect,Pacific field cricket,Complexity,80,1,animalSounds_025,animalSounds_026,12/14/2023 12:12,1000,962,Female,20,The Netherlands,Italian,I have a lot of skill,31-60 minutes,Yes,More than 4 hours,Completed high school<br>(secondary school),1,I was a lot better than them,NA,NA
8024,animalSounds_156,animalSounds_157,700,jkl,Bird,Song sparrow,Individuals,82,1,animalSounds_156,animalSounds_157,12/14/2023 12:12,1000,962,Female,20,The Netherlands,Italian,I have a lot of skill,31-60 minutes,Yes,More than 4 hours,Completed high school<br>(secondary school),1,I was a lot better than them,NA,NA
8024,animalSounds_031,animalSounds_032,1408,t,Frog,Tungara frog,Adornment,84,0,animalSounds_031,animalSounds_032,12/14/2023 12:12,1000,962,Female,20,The Netherlands,Italian,I have a lot of skill,31-60 minutes,Yes,More than 4 hours,Completed high school<br>(secondary school),1,I was a lot better than them,NA,NA
